RESPONSE_ID,USER_ID,CUSTOMER_ID,CRM_PRODUCT_TIER,SALES_PRODUCT_TIER,MARKETING_PRODUCT_TIER,PRODUCT_ADDONS,SCREEN_SIZE,USER ROLE,LANGUAGE
13176872,1555,8360472,free,pro,free,,1366x768,Salesperson,en
13355654,1556,11945862,free,pro,free,,1536x864,Executive / Management,en
12913024,1557,8361744,free,free,free,,1600x900,Executive / Management,en-ie
13166007,1558,8284452,free,pro,enterprise,,1600x900,Ejecutivo/Gerente,es
14133331,1559,8365293,free,starter,free,,1440x900,I do a little bit of everything,en
13074524,1560,12434502,free,free,free,,1920x1080,Marketer,sl-si
12881748,1561,1326813,free,free,enterprise,reporting|ads,1366x768,Hago un poco de todo,es
13728072,1562,8369769,free,pro,free,reporting,1280x800,Executive / Management,en-us
13403710,1563,8372169,free,free,free,,1536x864,Executive / Management,en
13336537,1564,8253438,free,pro,enterprise,reporting|ads,1366x768,,en
13040331,1565,8374833,free,free,free,,960x600,,en
13018064,1566,8375940,free,free,free,,1920x1080,,sv
12877016,1567,6991794,free,free,free,,1366x768,Executive / Management,en-gb
14013760,1568,8378847,free,free,free,,1366x768,Salesperson,nl
13164261,1569,5634903,free,free,pro,reporting|ads,1920x1200,Partner / Agency / Freelancer,en
14358092,1570,8345730,free,free,pro,,1920x1080,Profissional de marketing,pt-br
13492964,1571,6907305,free,pro,free,,1920x1080,Salesperson,en-gb
12911345,1572,8386689,free,free,free,,1366x768,,en-gb
14276124,1573,1716561,free,pro,enterprise,ads|reporting|sites,1920x1080,,en
13235125,1574,8286936,free,free,pro,,2048x1152,Executive / Management,en
13076664,1575,8389803,free,free,free,,1739x979,Executive / Management,en
14103046,1576,8390817,free,pro,free,reporting,768x1024,,nl
13646080,1577,6302589,free,pro,enterprise,reporting,1344x840,,en
14209276,1578,7733100,free,free,enterprise,sites,1366x768,Salesperson,en
13636838,1579,8397783,free,starter,free,,1280x720,,en
14065609,1580,8311284,free,free,enterprise,reporting|ads,1920x1080,Marketer,en
13370357,1581,1095225,free,pro,basic,reporting,1536x864,I do a little bit of everything,en-us
14272920,1582,1016493,free,pro,pro,reporting|sites,1280x720,Partenaire / Agence / Freelance,fr
12915541,1583,547053,free,pro,enterprise,,1280x800,Marketer,en-ca
14102062,1584,7906902,free,pro,enterprise,reporting,1366x768,,en-us
14072595,1585,8581929,free,pro,pro,reporting|ads,1440x900,Executive / Management,en
13167309,1586,6740877,free,free,pro,ssl,1920x1200,I do a little bit of everything,sv
13261108,1587,8406681,free,free,free,,1366x768,,en-us
14019613,1588,8408067,free,pro,enterprise,,1920x1080,,nl
12986162,1589,495837,free,pro,pro,reporting,1280x720,Marketer,en-us
13912460,1590,2603247,free,pro,pro,ads,1440x900,,en-us
13614624,1591,8412603,free,free,free,,1024x768,,es-mx
12989463,1592,1485312,free,pro,pro,reporting,2560x1440,Salesperson,en-us
14334688,1593,12469464,free,free,pro,,1920x1200,Partner / Agency / Freelancer,en
13009771,1594,8379708,free,pro,pro,reporting|ads,1680x1050,Executive / Management,en
13901778,1595,8414607,free,pro,free,,1440x900,,en-gb
14016603,1596,7837704,free,free,free,,1366x768,,en
13924668,1597,7872210,none,none,enterprise,reporting|ads,1536x960,,en
13316018,1598,7839051,free,pro,pro,ssl,1824x1216,I do a little bit of everything,en-gb
13572578,1599,7731210,free,free,pro,,1440x900,,en
13673017,1600,1347471,free,pro,pro,reporting|ssl,1536x864,Executive / Management,en-us
13484995,1601,8419314,free,free,free,,1920x1080,Executive / Management,en-us
14084909,1602,8416233,free,free,free,,1536x864,Partner / Agency / Freelancer,en
13496786,1603,8249127,free,pro,pro,ads,1440x900,Salesperson,nb-no
13607390,1604,7649040,free,pro,pro,reporting,1280x800,Executive / Management,en-au
14188476,1605,9336543,free,free,pro,reporting,1440x900,I do a little bit of everything,en
12879081,1606,7994856,free,pro,free,reporting,1366x768,,en-ie
12845973,1607,11780196,free,free,enterprise,ads,1920x1080,Marketer,de
14036389,1608,8047581,free,free,pro,reporting,1440x900,Marketer,en
13370923,1609,1658223,free,free,enterprise,reporting|ads|ssl,1920x1080,,en-us
13268041,1610,7812753,free,pro,pro,reporting,1280x720,,en
13968150,1611,7691784,free,free,pro,,2048x1152,Marketer,en-gb
13868959,1612,1404201,free,free,pro,,1280x720,,es
13790584,1613,8440941,free,free,free,,1366x768,,en
13106445,1614,8441082,free,free,free,,1024x768,Other,en
13435825,1615,7695282,free,pro,pro,reporting,1920x1080,I do a little bit of everything,en-us
13941615,1616,8392356,free,free,free,,1440x900,,en-ca
12882987,1617,8442279,free,free,free,,1920x1080,Parceiro / Agência / Freelancer,pt-br
12979717,1618,7326297,free,free,free,,1366x768,Vendedor,es-es
14091740,1619,6451392,free,pro,enterprise,reporting,1280x1024,Salesperson,*
14257156,1620,12939510,free,free,free,,1920x1200,Executive / Management,en
13078828,1621,8196528,free,free,none,,1440x900,,en
14240791,1622,1567512,free,pro,enterprise,reporting,1920x1080,Salesperson,en
14075079,1623,8432454,free,free,pro,,1440x900,Executive / Management,en-us
12844981,1624,6279519,free,free,free,,1366x768,,en
14200134,1625,7389720,free,pro,pro,reporting|sites,1440x900,,fr
13777444,1626,8451015,free,pro,free,,1440x900,Executive / Management,en
13072012,1627,7395783,free,pro,free,,1280x1024,,en-gb
12983662,1628,7326219,free,pro,basic,,1440x900,,en-gb
13358651,1629,8452443,free,pro,pro,reporting|ads,2560x1440,,fr
13536116,1630,1364235,free,free,pro,,1440x900,,en
13778228,1631,12721794,free,free,free,,1280x800,,es-mx
13406981,1632,8108160,free,free,pro,ads,414x736,Marketer,en-us
13622910,1633,12163911,free,free,free,,1440x900,,en
12959147,1634,8458467,free,free,none,,2261x1272,,fi
14234666,1635,1487154,free,pro,pro,ads|reporting,1680x1050,Marketer,en
13164513,1636,6992076,free,pro,pro,,1280x800,Salesperson,sv
13261187,1637,7594158,free,free,free,,1920x1080,I do a little bit of everything,en
13230878,1638,8467908,free,free,free,,1280x720,Salesperson,en
14098992,1639,7422342,free,free,free,,1366x768,,es-es
12989652,1640,701529,free,pro,pro,reporting,1920x1080,,en-us
13175227,1641,701529,free,pro,pro,reporting,2560x1080,Salesperson,en
13865314,1642,1425375,free,free,pro,,1366x768,Marketer,en
13347758,1643,7822635,free,pro,free,,1440x960,Executive / Management,en
12836366,1644,5832900,free,free,pro,reporting,1368x912,Salesperson,en-gb
14232879,1645,7773003,free,starter,basic,sites,1280x800,,en
13507452,1646,7182828,free,pro,pro,reporting,1366x768,,pt-br
13169063,1647,7909299,free,free,free,,1366x768,,en-us
13288119,1648,8494194,free,free,free,,2560x1440,,de
13440166,1649,7565379,free,pro,free,,1536x960,,en-us
13166132,1650,8387991,free,pro,pro,reporting,1920x1080,,en-gb
13197125,1651,8496186,free,free,pro,reporting|ads,1366x768,Ejecutivo/Gerente,es-es
12883859,1652,8496630,free,free,free,,1920x1080,Executive / Management,en-gb
13010566,1653,1196214,free,pro,enterprise,reporting|ads|ssl,1600x900,,en-gb
13429970,1654,8305962,free,free,free,,1920x1080,I do a little bit of everything,nl-nl
13462147,1655,1491279,free,pro,enterprise,reporting|ads,1366x768,I do a little bit of everything,en-in
13399874,1656,8202603,free,pro,starter,reporting,1440x900,Marketer,sv-se
13195751,1657,8504610,free,pro,pro,,1280x800,Salesperson,sv
13286481,1658,8503278,free,pro,free,,1920x1080,,zh-hk
13567888,1659,1405650,free,pro,enterprise,reporting|ads,1366x768,Marketer,en-gb
13231542,1660,8463363,free,pro,free,,2560x1080,Executivo / Gerência,pt-br
13047479,1661,8506554,free,free,free,,1920x1080,Executive / Management,en
13155310,1662,1082973,free,pro,pro,,1280x720,Salesperson,en
13587209,1663,7660674,free,pro,enterprise,reporting,1366x768,Marketer,en-us
14021937,1664,8436693,free,pro,free,,1366x768,,en
14019190,1665,8468844,free,free,pro,ads,2560x1440,Executive / Management,en-us
14226996,1666,8514075,free,free,free,,1440x900,Executive / Management,en
13397528,1667,5591310,free,pro,free,,1920x1080,,es-es
14071180,1668,8466306,free,pro,starter,,1280x800,,en
13228439,1669,6642498,free,free,free,,1920x1200,Other,en-gb
13504768,1670,1059690,none,none,pro,,1536x864,Marketer,en
13159539,1671,8337708,free,free,enterprise,reporting|ads,1536x864,Marketer,en
13891233,1672,1327908,free,pro,enterprise,reporting|ads,1440x900,Salesperson,en
13016548,1673,8519520,free,free,pro,reporting|ads,1280x800,,en
13855283,1674,2207178,free,pro,enterprise,reporting|ads,1600x900,Executive / Management,en
14184434,1675,11608557,free,free,pro,,2560x1440,Partner / Agency / Freelancer,en-au
13828945,1676,8521179,free,free,free,,1824x1026,,en
13467276,1677,8578878,free,pro,basic,,1920x1080,,nl
13658279,1678,8524167,free,free,free,,1280x800,Executive / Management,nl-nl
13047538,1679,8524629,free,pro,free,,1024x768,Executive / Management,en
13077480,1680,8496186,free,free,pro,reporting|ads,1440x960,Executive / Management,en-us
12910327,1681,8300391,free,free,free,,1366x768,Commercial,fr
14015528,1682,1254507,free,free,basic,,1440x900,,fi
14322850,1683,8155287,free,pro,enterprise,ads|reporting,1440x900,,en
13327195,1684,1597140,none,none,basic,ssl,1536x864,,en
13262056,1685,8251104,free,pro,pro,,1440x900,Executive / Management,fi
14078570,1686,8534082,free,pro,enterprise,reporting|ads,1920x1080,,fr
14322340,1687,7865505,free,free,pro,ads,1920x1080,Marketer,en
13872188,1688,5181411,free,pro,free,,1366x768,Customer Service,en
13429111,1689,10156020,free,free,pro,,1440x900,Executive / Management,en-us
14340425,1690,7966410,free,pro,free,,1440x900,Salesperson,en
13465161,1691,7876947,free,free,pro,ssl,1536x960,,en-gb
13075661,1692,10432389,free,pro,pro,ssl,1440x900,Spécialiste marketing,fr
13079814,1693,8346294,free,free,basic,,1536x864,Salesperson,en
13206795,1694,1789911,free,pro,pro,reporting,1280x800,Salesperson,en
12914119,1695,1789911,free,pro,pro,reporting,1280x800,Salesperson,en-ca
13172722,1696,7305936,free,pro,pro,reporting,1536x864,Salesperson,en-us
13926379,1697,8544723,free,pro,pro,reporting|ads,1280x720,Marketer,en
14132919,1698,971580,free,pro,pro,reporting,1920x1080,Marketer,en-us
13504213,1699,8500332,free,pro,pro,ads,2560x1440,I do a little bit of everything,en
13652510,1700,1019970,free,pro,pro,,1536x864,Salesperson,en
13079139,1701,5397093,free,pro,pro,,1680x1050,,en-us
14323041,1702,8546370,free,pro,free,,1920x1080,,en
13041798,1703,7664355,free,pro,enterprise,reporting,1440x900,Executive / Management,en
14191546,1704,3238107,free,pro,free,,1280x800,,en
13509836,1705,5110917,free,pro,enterprise,reporting|ads,1920x1080,,en
13646069,1706,8505900,free,pro,pro,reporting,1920x1080,,en
13357614,1707,8553318,free,free,free,,1280x800,Executivo / Gerência,pt-br
13267936,1708,8553606,free,free,free,,1440x900,Executive / Management,en-gb
13176463,1709,4870698,free,pro,enterprise,reporting|ads,1920x1080,Salesperson,en
14219563,1710,8548551,free,free,free,,1366x768,Data / Operations,en
12917617,1711,8305962,free,free,free,,1920x1080,Data / Operations,nl
14241028,1712,11530314,free,pro,free,reporting,1280x800,Salesperson,en
14406896,1713,8540160,free,free,pro,,1368x912,Partner / Agency / Freelancer,en
13018937,1714,8570505,free,pro,pro,reporting|ssl,1280x720,,de-de
13076859,1715,8494929,free,free,pro,ssl,1979x1113,Salesperson,en-gb
14023660,1716,8571291,free,free,pro,,1280x800,Executive / Management,en
13848451,1717,4669035,free,free,basic,,1920x1200,,en
14242272,1718,7812753,free,pro,pro,reporting|sites,1536x864,I do a little bit of everything,en
13104794,1719,6413205,free,pro,free,,1280x720,Ejecutivo/Gerente,es-mx
13399230,1720,6359646,free,free,free,,1360x768,,en-us
13366174,1721,6996444,free,free,enterprise,ssl,1280x800,,en
13072952,1722,8578467,free,free,free,,1920x1080,I do a little bit of everything,en-us
13504865,1723,6714876,free,pro,pro,reporting|ssl,1920x1080,Executive / Management,en-us
13410877,1724,8667204,free,free,none,,1600x900,Ejecutivo/Gerente,es
13774679,1725,8592405,free,free,free,,1536x864,,en-gb
14128333,1726,5257707,free,pro,free,,1440x900,,en
13049001,1727,8592405,free,free,free,,1280x854,Salesperson,en
13229411,1728,1525050,free,pro,enterprise,reporting,1920x1080,Spécialiste marketing,fr
14223301,1729,1913076,free,pro,enterprise,sites,1920x1080,Salesperson,en
13170422,1730,7188804,free,free,pro,ssl,1440x900,Executive / Management,en-gb
13019273,1731,8597103,free,starter,basic,,1680x1050,Executive / Management,en-ie
12825588,1732,8597925,free,pro,enterprise,ssl,1366x768,Executive / Management,en-ie
13111031,1733,8577882,free,free,free,,1366x768,,en-gb
14306925,1734,8310945,free,free,enterprise,reporting|sites,1315x740,Executive / Management,en
13265323,1735,1110570,free,free,pro,,1536x864,I do a little bit of everything,en
13292476,1736,6202551,free,pro,pro,reporting,1920x1080,,en
13298283,1737,8791680,free,free,pro,,1920x1080,,en
13437018,1738,4714308,free,pro,pro,reporting,1920x1080,,en-gb
13880420,1739,8605875,free,pro,starter,,1366x768,Vendedor,es-mx
13044588,1740,6517320,free,free,pro,,1440x900,Executive / Management,en-gb
13675885,1741,7854801,free,free,enterprise,,1280x800,Marketer,en
13321995,1742,8610810,free,pro,free,,1440x900,Executive / Management,en-gb
13106226,1743,1504158,free,pro,pro,reporting|ads,1920x1080,Salesperson,en-ca
13566396,1744,5711826,free,pro,pro,,1920x1080,Von allem etwas,de
13167498,1745,8615970,free,free,starter,,1440x900,,en-gb
13660383,1746,2175156,free,free,pro,,1440x900,,de
13996926,1747,1189749,free,free,pro,,1366x768,Marketer,en-us
12845183,1748,8302059,none,none,pro,,1280x800,,en
13637916,1749,8597784,none,none,basic,,1920x1080,,fr
14342305,1750,8835378,free,pro,free,,1536x864,Executive / Management,en
12978722,1751,8626446,free,free,free,,1920x1080,Marketer,sv
13355486,1752,8626956,free,free,free,,1708x960,I do a little bit of everything,en-gb
13442366,1753,5597121,free,pro,enterprise,reporting|ads,1920x1080,,en
13607648,1754,8546145,free,free,pro,,1536x864,Marketer,en
13257798,1755,1591857,free,pro,pro,,3072x1728,Salesperson,en-gb
14226047,1756,8636613,free,free,starter,,1440x900,エグゼクティブ/マ�?ージャー,ja
14281681,1757,6720201,free,pro,pro,,1920x1080,,en
13071909,1758,8706894,free,pro,pro,reporting|ads,1440x900,Executive / Management,en-gb
13636822,1759,8641044,free,free,free,,1920x1080,Hago un poco de todo,es-mx
13709009,1760,5672667,free,pro,enterprise,,1440x900,,en
14358156,1761,8165196,free,pro,enterprise,ads|reporting,1368x912,,en
13670027,1762,8593008,free,free,free,,1280x800,,es-ar
13258181,1763,8645994,free,free,free,,1216x811,I do a little bit of everything,en
13158928,1764,8649915,free,free,free,,1920x1080,Executive / Management,en
13465127,1765,8649837,free,free,free,,1366x768,,en-us
14064576,1766,8651073,free,free,free,,1920x1080,Ejecutivo/Gerente,es-mx
13168833,1767,7082382,free,pro,pro,ads,1440x900,Salesperson,nl
13658641,1768,7332144,free,free,free,,1600x900,Führungskraft/Management,de-de
13433623,1769,8319654,free,free,pro,,2560x1440,Executive / Management,en-gb
13172715,1770,8581782,free,pro,pro,reporting|ads,1280x720,,en
13627213,1771,6601536,free,pro,enterprise,reporting|ads,1600x900,,en
13231859,1772,8660763,free,free,free,,1366x768,,pt-br
13587523,1773,626481,free,pro,enterprise,reporting|ads,1280x800,,en
12846674,1774,8663046,free,free,pro,ssl,1440x900,Marketer,en
13662148,1775,1669350,free,free,free,,1920x1080,Salesperson,en
12883543,1776,8302059,none,none,pro,,2560x1440,,en
13404159,1777,7683618,free,pro,pro,reporting|ads,1280x800,,en
14323578,1778,8665056,free,free,free,,1366x768,Executive / Management,en
13050037,1779,8516163,free,free,pro,,1280x720,,fr
13289155,1780,9835767,free,free,basic,,1920x1080,,fr
12916766,1781,4702854,free,pro,pro,reporting,1366x768,Salesperson,en
13564037,1782,2551458,free,pro,pro,,1440x900,,fr
13237175,1783,8668791,free,pro,pro,reporting|ads|ssl,1920x1080,Marketer,en-us
13822372,1784,5266164,free,pro,pro,,1920x1080,Salesperson,en-us
13397565,1785,8675451,free,free,free,,1366x768,,en-gb
13153295,1786,8675727,free,free,free,,1440x900,I do a little bit of everything,en
13574515,1787,5772141,none,none,pro,,1280x1024,I do a little bit of everything,en
13870572,1788,8678508,free,pro,enterprise,ads|ssl,1920x1080,Executive / Management,en-us
13176323,1789,6202890,free,free,enterprise,reporting,1536x864,,en
12937016,1790,8679507,free,free,free,,1536x864,,en-us
13569296,1791,7455429,free,free,pro,reporting|ssl,2144x1206,Salesperson,en-gb
14276468,1792,8680080,free,pro,pro,ads,1920x1080,,en
13110375,1793,7092051,free,pro,pro,reporting,1366x768,,en
13410314,1794,2227149,free,starter,enterprise,reporting,1536x864,Executive / Management,en
12826650,1795,8203641,free,pro,enterprise,reporting|ads,1920x1080,,en
13639832,1796,9338259,free,free,pro,ads,1366x768,Marketer,en-us
13501869,1797,8682675,free,free,free,,1366x768,,es-mx
13632079,1798,8496186,free,free,pro,reporting|ads,1920x1080,Ejecutivo/Gerente,es
13354211,1799,1757664,free,pro,pro,reporting|ads,1920x1080,Marketer,da-dk
12843437,1800,7496148,free,pro,pro,ssl,1920x1080,,el-gr
13612360,1801,8694228,free,starter,free,,1440x900,,fr
12980053,1802,1587444,free,pro,enterprise,reporting|ads,1540x963,,en-gb
12987365,1803,8621523,free,free,pro,,1920x1080,,en
13471359,1804,6183753,free,free,pro,,1920x1080,Marketer,en-us
13409736,1805,8702994,free,free,free,,1280x720,I do a little bit of everything,en
13431838,1806,7444548,free,free,pro,,1366x768,Partner / Agency / Freelancer,en
13322077,1807,12785256,free,free,free,,1280x800,Ejecutivo/Gerente,es-mx
13601256,1808,4658469,free,pro,enterprise,reporting,1920x1080,I do a little bit of everything,en-gb
13174387,1809,1567290,free,pro,pro,reporting|ads,1920x1080,,en-us
12842629,1810,8570520,free,free,free,,1920x1080,,en
13673792,1811,118308,free,pro,none,,1366x768,Salesperson,en-us
13992650,1812,3489591,free,pro,pro,,1536x864,I do a little bit of everything,en-us
